,PRICE,TRD_VOLUME,MINERS_FEE,TRAN_VOL,PRICE_VOL,MINERS_REVENUE,DIFFICULTY,TRAN_BLOCK,HASH_RATE,MONEY_SUPPLY,BCH_PRICE
2012-05-08,5.1,354303.677863,14.14263953,171910.0,23.355038982862787,8514.14263953,1508590.0,106.0,12.20233734819732,8957900.0,5.05
2012-05-09,5.09609,201085.750076,12.54121044,223474.0,23.436624802201713,8812.54121044,1508590.0,195.0,12.266616561620655,8966700.0,5.03
2012-05-10,5.125,197645.357425,13.45139824,234320.0,23.195347987717728,8313.45139824,1733208.0,158.0,12.702817274994645,8975000.0,5.01
2012-05-11,5.03188,419431.883591,9.85749399,226329.0,24.144686497680308,6459.85749399,1733208.0,175.0,12.60861774854285,8981450.0,4.92
2012-05-12,5.0,163632.629202,11.03041115,173582.0,23.28560700466999,7161.03041115,1733208.0,126.0,12.643881887150625,8988600.0,4.93
2012-05-13,4.998880000000001,93828.2345516,11.06074525,142362.0,23.241356973966326,6411.06074525,1733208.0,151.0,12.430242018754564,8995000.0,4.94
2012-05-14,5.0360000000000005,216470.671448,12.39102246,140318.0,23.234146474631554,7012.39102246,1733208.0,261.0,12.396441591934565,9002000.0,4.94
2012-05-15,5.09,208556.216219,27.53764834,225197.0,23.060027568699702,6977.53764834,1733208.0,234.0,12.286053632119195,9008950.0,5.01
2012-05-16,5.089980000000001,282259.95375,21.38313663,187810.0,22.87977546678634,6521.38313663,1733208.0,220.0,12.000611582732194,9015450.0,5.0
2012-05-17,5.1345,249436.723394,11.94144966,160678.0,23.43267674001433,6061.94144966,1733208.0,216.0,11.446737201990704,9021500.0,5.08
2012-05-18,5.13,270743.79299,11.99180891,256286.0,23.208471534642577,5811.99180891,1733208.0,221.0,11.286729047554276,9027300.0,5.08
2012-05-19,5.14291,148239.480876,17.07444124,148747.0,21.162782589590726,7267.07444124,1733208.0,192.0,11.311345686698346,9034550.0,5.11
2012-05-20,5.15,91465.9003368,32.76241802,148100.0,21.017423306098575,7482.76241802,1733208.0,250.0,11.569820397711036,9042000.0,5.09
2012-05-21,5.1475,117273.323899,18.77358342,212254.0,18.96275681924383,6918.77358342,1733208.0,177.0,11.54520375856697,9048900.0,5.1
2012-05-22,5.12,222442.35025900003,19.64773127,273824.0,18.986824978866604,6319.64773127,1733208.0,135.0,11.38519560413054,9055200.0,5.08
2012-05-23,5.16,311516.23766,13.11842586,210483.0,18.287390478145426,5763.11842586,1733208.0,235.0,11.200570810550046,9060950.0,5.08
2012-05-24,5.2324,173979.998276,18.77804751,152568.0,16.797057674532873,6518.77804751,1733208.0,229.0,11.311345686698346,9067450.0,5.11
2012-05-25,5.15,103589.31678,19.52089438,161432.0,16.807059867890437,6269.52089438,1591075.0,214.0,11.295951460109706,9073700.0,5.12
2012-05-26,5.149,108596.39181900001,19.88506227,143467.0,16.468907649316,6069.88506227,1591075.0,143.0,10.878420098931567,9079750.0,5.11
2012-05-27,5.148,95369.822717,14.63448884,133162.0,16.291650308884225,7114.63448884,1591075.0,163.0,10.648933761218183,9086850.0,5.09
2012-05-28,5.16,121688.88064300001,17.70745233,149480.0,16.29159367774022,7967.70745233,1591075.0,119.0,10.746921373549498,9094800.0,5.1
2012-05-29,5.15889,314474.678927,20.51797152,200435.0,13.374739964429136,7120.51797152,1591075.0,168.0,10.800526385992873,9101900.0,5.12
2012-05-30,5.1725,184107.148116,16.21927198,198600.0,13.362670668089073,6316.21927198,1591075.0,297.0,10.80873944572641,9108200.0,5.14
2012-05-31,5.19,199788.73693699998,19.02821557,211059.0,13.362670668089073,6569.02821557,1591075.0,333.0,10.688822545630137,9114750.0,5.14
2012-06-01,5.27,248544.55077399997,12.1161877,620177.0,13.35888012111362,6912.1161877,1591075.0,108.0,10.835709113381927,9121650.0,5.16
2012-06-02,5.279,115503.908897,16.24747818,187427.0,13.257392143739345,7616.24747818,1591075.0,242.0,11.185977082636194,9129250.0,5.25
2012-06-03,5.26466,65399.830942199995,7.31139457,113586.0,13.248384514331514,8007.31139457,1591075.0,182.0,11.389358484138668,9137250.0,5.22
2012-06-04,5.2785,206747.03406099998,19.88605408,210401.0,13.345163373216488,7669.88605408,1591075.0,188.0,11.321564683637845,9144900.0,5.26
2012-06-05,5.5,512115.509471,28.81483827,240143.0,13.068573750219807,7778.81483827,1591075.0,231.0,11.468451251389627,9152650.0,5.24
2012-06-06,5.47,152083.653544,29.13484502,194682.0,16.86374089117698,7379.13484502,1591075.0,229.0,11.705729553142518,9160000.0,5.41
2012-06-07,5.529,290691.925157,12.24489512,222169.0,16.899066562627457,7662.24489512,1591075.0,148.0,11.954306821645545,9167650.0,5.44
2012-06-08,5.66,318157.810707,21.46360519,245424.0,17.407560707442286,6971.46360519,1583178.0,321.0,11.957810628695992,9174600.0,5.53
2012-06-09,5.699990000000001,164232.196464,16.44479223,230720.0,17.63486644847951,7066.44479223,1583178.0,390.0,11.825614674173565,9181650.0,5.61
2012-06-10,5.62,195814.146323,23.09301736,151322.0,16.451643520367828,8573.09301736,1583178.0,361.0,11.940313579585883,9190200.0,5.56
2012-06-11,5.54545,208158.730697,24.40282552,176125.0,18.18225845133993,8324.40282552,1583178.0,308.0,12.077890819926527,9198500.0,5.46
2012-06-12,5.7,432563.429841,18.50633074,204751.0,18.361673021804762,7018.50633074,1583178.0,247.0,11.900555078689154,9205500.0,5.52
2012-06-13,5.96,354203.393366,12.15913868,264527.0,19.99089949739915,7812.15913868,1583178.0,248.0,11.993497254885346,9213300.0,5.67
2012-06-14,5.95,229663.62247600002,36.91868537,180477.0,25.691190866017624,7536.91868537,1583178.0,209.0,11.951188311793532,9220800.0,5.97
2012-06-15,6.165,312361.653408,38.83275792,202779.0,26.153795220498896,7838.83275792,1583178.0,246.0,12.142317381690516,9228600.0,5.91
2012-06-16,6.599,649100.09516,34.02598644,269180.0,31.355441211904576,7984.02598644,1583178.0,217.0,12.344689338052024,9236550.0,6.25
2012-06-17,6.52999,162965.59297599999,27.68891436,160772.0,32.001803390333336,7827.68891436,1583178.0,181.0,12.1760460410841,9244350.0,6.42
2012-06-18,6.4668,419938.025059,26.11005866,195271.0,34.40964025528291,8226.11005866,1583178.0,133.0,12.153560268155045,9252550.0,6.24
2012-06-19,6.53294,307427.032909,27.1834845,216607.0,34.45339595651208,8777.1834845,1583178.0,156.0,12.547061294413533,9261300.0,6.36
2012-06-20,6.64999,344185.597992,25.75942857,255335.0,34.509624123201924,7375.75942857,1583178.0,169.0,12.445875316232776,9268650.0,6.46
2012-06-21,6.8,406421.8574,22.09237475,189732.0,34.796918706075786,7272.09237475,1726567.0,219.0,12.537310362271395,9275900.0,6.63
2012-06-22,6.79962,399950.888882,31.87983747,246541.0,34.687428900739306,6831.87983747,1726567.0,189.0,12.450937660961051,9282700.0,6.66
2012-06-23,6.65062,159049.371294,19.35979214,158650.0,35.564790183399246,6919.35979214,1726567.0,202.0,12.355358617715295,9289600.0,6.57
2012-06-24,6.5915,210829.48698800002,17.86018059,266424.0,37.01341978799695,8217.86018059,1726567.0,159.0,12.612298360819432,9297800.0,6.43
2012-06-25,6.449990000000001,359578.59323,14.50383007,185586.0,37.53621426760562,6564.50383007,1726567.0,166.0,12.374676774147416,9304350.0,6.35
2012-06-26,6.4514,353169.234178,16.30148294,299260.0,37.7106412625001,7716.30148294,1726567.0,136.0,12.295390087134626,9312050.0,6.3
2012-06-27,6.55555,228544.039315,18.33150654,241559.0,37.741667356495725,7468.33150654,1726567.0,156.0,12.469598427483186,9319500.0,6.39
2012-06-28,6.66897,333193.569777,17.84127969,231983.0,38.46846947685097,8167.84127969,1726567.0,158.0,12.690299284606784,9327650.0,6.58
2012-06-29,6.662000000000001,180993.137266,16.19879355,148066.0,38.512164255026,6866.19879355,1726567.0,138.0,12.70256044333587,9334500.0,6.59
2012-06-30,6.693,155703.311121,11.97685192,143265.0,38.444576840516966,7311.97685192,1726567.0,160.0,12.80064971316858,9341800.0,6.61
2012-07-01,6.694,156167.13193,13.57610179,100010.0,38.41064835110711,6613.57610179,1726567.0,143.0,12.40829263383774,9348400.0,6.67
2012-07-02,6.75,164969.80409700001,10.17623021,144843.0,38.838998089982994,7110.17623021,1726567.0,153.0,12.543165379857713,9355500.0,6.6
2012-07-03,6.765,477182.244209,18.77382788,279930.0,38.69404265212663,7618.77382788,1726567.0,140.0,12.51864306239954,9363100.0,6.72
2012-07-04,6.55,250947.41868600002,11.21067663,229940.0,40.802752977472736,8011.21067663,1726567.0,153.0,12.653515808419517,9371100.0,6.53
2012-07-05,6.77,270718.721892,13.36563737,182314.0,40.830715496837065,7513.36563737,1751455.0,221.0,12.520631941881552,9378600.0,6.5
2012-07-06,6.734489999999999,242774.801427,13.26742361,196760.0,40.33348722876946,7213.26742361,1751455.0,220.0,12.631910802047756,9385800.0,6.66
2012-07-07,6.75,198336.56528699998,16.72831956,161200.0,40.43864744319836,7766.72831956,1751455.0,175.0,12.76965613411442,9393550.0,6.65
2012-07-08,6.87,291591.984628,42.45933951,128522.0,40.438565238042294,8342.45933951,1751455.0,145.0,13.215874588850575,9401850.0,6.76
2012-07-09,6.896,227316.58266599997,11.53840787,186366.0,40.531340932831625,7661.53840787,1751455.0,170.0,13.377788755749545,9409500.0,6.88
2012-07-10,7.239,588869.641088,15.84199395,242268.0,40.21238721277094,8165.84199395,1751455.0,173.0,13.541470335777865,9417650.0,6.88
2012-07-11,7.257000000000001,375530.223268,24.02899521,207269.0,40.22801242384382,7524.02899521,1751455.0,206.0,13.445369945427167,9425150.0,7.12
2012-07-12,7.32,251974.99430999998,19.11498785,241800.0,40.33735103516585,6719.11498785,1751455.0,196.0,13.246363544754796,9431850.0,7.12
2012-07-13,7.9,748966.056105,13.33523457,317339.0,41.598359772344295,7513.33523457,1751455.0,203.0,13.320990945006935,9439350.0,7.43
2012-07-14,7.688910000000001,174250.08531300002,14.54737377,303924.0,40.37204770314345,8164.54737377,1751455.0,217.0,13.42049414534312,9447500.0,7.74
2012-07-15,7.64877,145251.82434700002,16.00115276,147666.0,41.29046018376568,8066.00115276,1751455.0,254.0,13.358304645133007,9455550.0,7.57
2012-07-16,8.2899,608643.1241659999,17.04197676,200425.0,37.605371808610684,7017.04197676,1751455.0,250.0,13.1966119445867,9462550.0,7.57
2012-07-17,9.49,2217552.05266,21.038815200000002,411541.0,45.556318584734846,7521.0388152,1751455.0,215.0,13.0349192440404,9470050.0,8.22
2012-07-18,9.39899,1061472.88351,20.14386431,293536.0,44.8185440581852,8620.14386431,1866391.0,239.0,13.448941891054337,9478650.0,8.55
2012-07-19,9.27491,433033.304433,26.79497112,184476.0,46.61088437654521,7776.79497112,1866391.0,185.0,13.836650996261598,9486400.0,8.97
2012-07-20,9.23355,1453495.0094899999,27.38711001,248806.0,46.6302618606448,6777.38711001,1866391.0,189.0,13.760271415527024,9493150.0,9.02
2012-07-21,9.7,1350688.65446,29.95166138,228266.0,54.19235704778362,7429.95166138,1866391.0,172.0,13.694502619671296,9500550.0,8.41
2012-07-22,9.0,300378.07604099996,20.16994583,138685.0,56.31787913604428,7070.16994583,1866391.0,157.0,13.560830824055305,9507600.0,8.86
2012-07-23,9.2,1236244.4122600001,21.87691919,199655.0,58.42788586691888,7771.87691919,1866391.0,195.0,13.873912529010427,9515350.0,8.51
2012-07-24,8.96,398218.93949,17.83555375,226600.0,57.40747709495733,7067.83555375,1866391.0,226.0,13.877057633856692,9522400.0,8.58
2012-07-25,8.76998,350256.933479,16.57956177,194555.0,56.899888645049494,8066.57956177,1866391.0,206.0,13.731262376958485,9530450.0,8.61
2012-07-26,8.9,593481.536107,14.371186600000001,240325.0,56.58294137155168,8014.371186599999,1866391.0,271.0,13.79753294827585,9538450.0,8.64
2012-07-27,8.95,237103.60339299997,18.04612605,166097.0,56.679705310167854,8468.04612605,1866391.0,242.0,14.248172833233948,9546900.0,8.82
2012-07-28,8.93,194334.796007,17.60561154,137658.0,56.29470082529835,8917.60561154,1866391.0,210.0,14.645796261138155,9555800.0,8.88
2012-07-29,8.889,90202.6001398,20.56474291,130737.0,56.21164833937191,7670.56474291,1866391.0,169.0,14.80484563229983,9563450.0,8.97
2012-07-30,9.15,405296.121057,18.04512615,155641.0,57.57628696301546,8318.04512615,1866391.0,187.0,14.950640889198038,9571750.0,8.74
2012-07-31,9.44,695638.695739,20.19150021,303817.0,58.044891703022785,8820.19150021,2036671.0,220.0,15.627360744049025,9580550.0,9.01
2012-08-01,9.54,550479.324363,22.28333697,272383.0,57.983902601198274,6522.28333697,2036671.0,255.0,15.373684117971251,9587050.0,9.29
2012-08-02,9.8,528962.9196029999,19.5147902,269419.0,57.97128620548458,6719.5147902,2036671.0,192.0,15.191115014475148,9593750.0,9.45
2012-08-03,11.1188,1553677.20546,19.04975238,266317.0,62.56914441924966,8269.04975238,2036671.0,228.0,15.337622797073825,9602000.0,10.36
2012-08-04,11.3,614373.120353,24.46891133,168604.0,63.26152572543439,8124.46891133,2036671.0,208.0,15.321453495062597,9610100.0,10.89
2012-08-05,11.1869,575889.60323,16.889658800000003,142755.0,63.2681504639888,7816.8896588,2036671.0,166.0,15.549856937160897,9617900.0,10.99
2012-08-06,11.29112,709410.202492,25.77500845,178831.0,65.26964159541929,6975.77500845,2036671.0,189.0,15.360079908481708,9624850.0,10.64
2012-08-07,11.04,470601.086137,25.09307551,191484.0,65.29078717115506,7025.09307551,2036671.0,199.0,14.839399233617922,9631850.0,10.86
2012-08-08,11.149989999999999,461723.277451,18.55619163,199337.0,65.28761948204061,8218.55619163,2036671.0,324.0,15.331153204322607,9640050.0,11.03
2012-08-09,12.0,915898.372534,52.14216011,240172.0,65.26089312692663,8352.14216011,2036671.0,230.0,15.793980470868197,9648350.0,11.04
2012-08-10,11.6,892905.8014860001,47.63071396,215118.0,64.91866516157388,8547.63071396,2036671.0,286.0,15.866297231265946,9656850.0,11.22
2012-08-11,11.59788,367448.18052399997,14.95339143,145931.0,64.68818391979758,7814.95339143,2036671.0,319.0,15.779517118788648,9664650.0,11.39
2012-08-12,11.765,289226.208641,18.68458718,96764.0,63.9776057853686,8418.68458718,2036671.0,285.0,15.953077343743244,9673050.0,11.5
2012-08-13,11.86999,389537.215568,17.73295486,178247.0,63.77809886532061,7967.73295486,2190866.0,261.0,16.4164510894858,9681000.0,11.93
2012-08-14,12.17887,743549.812671,25.45399296,242064.0,62.99737083578484,8025.45399296,2190866.0,221.0,16.8809198459463,9689000.0,11.82
2012-08-15,12.67,661329.759446,21.77997035,176895.0,62.79896975527669,7871.77997035,2190866.0,191.0,16.951593064105147,9696850.0,12.07
2012-08-16,13.84119,1506129.01085,33.10024996,202852.0,60.72511937687489,8383.10024996,2190866.0,223.0,17.14892320607974,9705200.0,12.88
2012-08-17,15.4,1444851.1285299999,29.37647926,217006.0,60.55933822797554,7729.37647926,2190866.0,272.0,17.086141223368845,9712900.0,13.35
2012-08-18,15.26014,3208627.4969099998,29.93836575,270117.0,73.21344407574936,6929.93836575,2190866.0,192.0,16.9769123650119,9719800.0,11.97
2012-08-19,12.0,1976252.30007,17.65665241,363658.0,73.94352234661899,7567.65665241,2190866.0,198.0,16.896381998067643,9727350.0,11.73
2012-08-20,10.5,2746175.5559099996,21.7672384,676367.0,138.10866471035436,9121.7672384,2190866.0,270.0,17.25422434240978,9736450.0,8.41
2012-08-21,10.29999,730786.46907,27.38081026,305514.0,146.44019813929182,8727.38081026,2190866.0,173.0,17.472041421574556,9745150.0,9.75
2012-08-22,10.26,704257.314464,25.94534541,364458.0,145.81045610817918,8675.94534541,2190866.0,210.0,17.720975226334303,9753800.0,10.02
2012-08-23,10.25,641114.69518,21.67531603,258872.0,145.807864692319,7821.67531603,2190866.0,205.0,17.549833235561973,9761600.0,10.06
2012-08-24,10.25,471155.051966,20.75513789,216717.0,145.8232789176226,8270.75513789,2190866.0,203.0,17.720975226334303,9769850.0,10.05
2012-08-25,10.25,471155.051966,19.71177945,238920.0,146.19653739068403,7419.71177945,2190866.0,198.0,17.876558854309142,9777250.0,10.41
2012-08-26,10.61913,339698.64724699996,23.30520655,185106.0,146.10448462106083,6923.30520655,2440643.0,290.0,17.919082211996802,9784150.0,10.48
2012-08-27,12.149989999999999,1638081.55274,20.59804106,276595.0,146.10736516302887,8970.59804106,2440643.0,257.0,18.18991430661765,9793100.0,10.57
2012-08-28,11.3807,866531.597853,29.09567864,227808.0,146.36095507024382,7279.09567864,2440643.0,204.0,17.99592034156284,9800350.0,10.9
2012-08-29,11.20999,689356.9251430001,24.95920596,244092.0,145.89772439590573,7574.95920596,2440643.0,228.0,17.921477614962374,9807900.0,10.94
2012-08-30,10.937000000000001,423186.059598,24.10615423,228492.0,145.7449090390411,8424.10615423,2440643.0,288.0,18.406173536946906,9816300.0,10.86
2012-08-31,10.8359,392090.09140100004,29.39862691,380184.0,145.56873923558692,7729.39862691,2440643.0,230.0,18.50819415055474,9824000.0,10.76
2012-09-01,10.42,601947.78151,30.95710991,154330.0,147.14402649982364,7030.95710991,2440643.0,237.0,18.63205688852047,9831000.0,10.15
2012-09-02,10.18999,199716.417663,35.54640183,132180.0,143.5593863434811,8085.54640183,2440643.0,188.0,19.030696245205096,9839050.0,10.1
2012-09-03,10.5,273077.817642,29.37270497,172793.0,142.40032187489598,8229.37270497,2440643.0,245.0,18.77071405606295,9847250.0,10.13
2012-09-04,10.5934,356674.55958299997,34.88332896,237416.0,142.75036012024833,7884.88332896,2440643.0,196.0,18.97869980737666,9855100.0,10.42
2012-09-05,10.57888,282718.707795,28.55961977,213133.0,142.34383724359643,7678.55961977,2440643.0,222.0,19.013364099262287,9862750.0,10.34
2012-09-06,11.17,958222.082559,26.29719468,290474.0,142.9710303329616,9026.29719468,2440643.0,239.0,19.221349850576,9871750.0,10.79
2012-09-07,11.29,526861.5283100001,25.56302948,192472.0,143.09631648431954,8575.56302948,2694048.0,215.0,19.82371891441946,9880300.0,11.04
2012-09-08,11.21,339342.782875,20.08905069,177497.0,143.1015279023025,8420.08905069,2694048.0,192.0,20.61134294183004,9888700.0,11.08
2012-09-09,11.14288,182659.27410799998,22.67292948,342560.0,142.99908848721725,7272.67292948,2694048.0,216.0,20.59496296059465,9895950.0,11.01
2012-09-10,11.127,407288.70471799996,22.34170504,419036.0,142.88912878182109,7972.34170504,2694048.0,212.0,20.79443024648117,9903900.0,11.02
2012-09-11,11.19401,419908.004156,23.47180457,301434.0,142.8690974159273,7523.47180457,2694048.0,182.0,20.943037315070697,9911400.0,11.1
2012-09-12,11.3789,909612.286282,31.326215299999998,260429.0,142.34717114207564,7281.3262153,2694048.0,144.0,21.06531450137779,9918650.0,11.27
2012-09-13,11.399000000000001,332370.471486,20.01591829,260320.0,142.32734153105153,7770.01591829,2694048.0,187.0,20.91094067933639,9926400.0,11.29
2012-09-14,11.75,472220.13321899995,19.47134289,210766.0,142.12724875780899,6519.47134289,2694048.0,224.0,20.126541257696143,9932900.0,11.36
2012-09-15,11.799000000000001,251851.828784,20.32484086,231822.0,140.39338470273591,8120.32484086,2694048.0,230.0,20.01175109843172,9941000.0,11.63
2012-09-16,11.99,377179.016987,14.98696057,137402.0,139.73613351084092,7214.98696057,2694048.0,183.0,19.992619405220974,9948200.0,11.71
2012-09-17,11.9625,268742.536562,14.23337851,225830.0,134.71225347399044,8064.23337851,2694048.0,138.0,20.030882791642455,9956250.0,11.94
2012-09-18,12.09,380144.873742,14.90327874,274038.0,134.52993567525212,8414.90327874,2694048.0,162.0,20.375253269435735,9964650.0,11.88
2012-09-19,12.61,583585.795057,22.02736234,227881.0,60.45757337845114,8372.02736234,2694048.0,200.0,20.796150520071965,9973000.0,12.12
2012-09-20,12.68666,382997.57665999996,21.44313874,254127.0,36.40333667688027,7071.44313874,2864141.0,159.0,20.698622102805622,9980050.0,12.5
2012-09-21,12.57001,544746.58064,19.10584106,525866.0,36.1229748876515,7619.10584106,2864141.0,222.0,21.303121649384867,9987650.0,12.41
2012-09-22,12.4433,215428.568342,28.13668865,243920.0,36.733769361727646,8478.13668865,2864141.0,211.0,21.641180265112467,9996100.0,12.26
2012-09-23,12.2749,446867.44083999994,15.45268456,126180.0,36.829859014441205,7865.45268456,2864141.0,182.0,22.07953412200373,10003950.0,12.21
2012-09-24,12.29888,305509.055478,18.03152252,247282.0,35.74803041570489,7918.03152252,2864141.0,157.0,22.212988797364908,10011850.0,12.09
